CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.03.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.03.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.03.09;Participação dos Acionistas Não Controladores;3.0000000000;S
13.783.221/0004-78;2025-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.03.09;Participação dos Acionistas Não Controladores;3.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2;Passivo Total;486794.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2;Passivo Total;633890.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01;Passivo Circulante;104240.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01;Passivo Circulante;95420.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.01;Obrigações Sociais e Trabalhistas;26417.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.01;Obrigações Sociais e Trabalhistas;18689.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.01.02;Obrigações Trabalhistas;26417.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.01.02;Obrigações Trabalhistas;18689.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.01.02.01;Obrigações sociais e trabalhistas;26417.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.01.02.01;Obrigações sociais e trabalhistas;18689.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.02;Fornecedores;10533.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02;Fornecedores;12147.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.02.01;Fornecedores Nacionais;8076.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02.01;Fornecedores Nacionais;8732.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.02.02;Fornecedores Estrangeiros;2457.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02.02;Fornecedores Estrangeiros;3415.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03;Obrigações Fiscais;5185.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03;Obrigações Fiscais;7554.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01;Obrigações Fiscais Federais;4289.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01;Obrigações Fiscais Federais;6276.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;756.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;1817.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01.02;COFINS/PIS;1954.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01.02;COFINS/PIS;2735.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01.03;Outros;1579.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01.03;Outros;1724.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.02;Obrigações Fiscais Estaduais;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.02;Obrigações Fiscais Estaduais;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.03;Obrigações Fiscais Municipais;896.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.03;Obrigações Fiscais Municipais;1278.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.03.01;ISSQN;896.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.03.01;ISSQN;1278.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04;Empréstimos e Financiamentos;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04;Empréstimos e Financiamentos;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01;Empréstimos e Financiamentos;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01;Empréstimos e Financiamentos;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01.01;Em Moeda Nacional;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01.01;Em Moeda Nacional;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.02;Debêntures;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.02;Debêntures;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.03.01;Arrendamento mercantil a pagar;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.03.01;Arrendamento mercantil a pagar;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05;Outras Obrigações;62105.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05;Outras Obrigações;57030.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02;Outros;62105.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02;Outros;57030.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;104.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.04;Cashback a Pagar;21096.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.04;Cashback a Pagar;26220.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.05;Outros;7488.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.05;Outros;3751.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.06;Custódia de Criptoativos;23281.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.06;Custódia de Criptoativos;13261.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.07;Receita Diferida;5749.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.07;Receita Diferida;5795.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.08;Créditos em Circulação e Estabelecimentos a Pagar;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.08;Créditos em Circulação e Estabelecimentos a Pagar;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.09;Earn-out a Pagar;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.09;Earn-out a Pagar;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.10;Adiantamentos;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.10;Adiantamentos;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.11;Contas a pagar por aquisições de empresas;4491.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.11;Contas a pagar por aquisições de empresas;6329.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.12;Instrumentos financeiros derivativos;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.12;Instrumentos financeiros derivativos;1570.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06;Provisões;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06;Provisões;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.05;Provisões Para Processos Judiciais;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.05;Provisões Para Processos Judiciais;0.0000000000;N
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02;Outras Provisões;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02;Outras Provisões;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
14.110.585/0001-07;2025-12-31;1;MÉLIUZ S.A.;025232;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
